Date,Mkt-RF,SMB,HML,RMW,CMA,RF,WML
6/15/2018,-0.23,-0.13,-0.41,0.5,-0.15,0.01,-0.37
6/18/2018,-0.33,0.31,-0.01,-0.2,-0.19,0.01,0.43
6/19/2018,-0.72,-0.08,0.16,-0.28,-0.13,0.01,-0.58
6/20/2018,0.25,0.22,-0.45,-0.01,-0.19,0.01,0.25
6/21/2018,-0.56,0.08,-0.28,0.43,-0.05,0.01,-0.09
6/22/2018,0.46,-0.06,0.44,-0.34,0.52,0.01,-0.35
6/25/2018,-1.37,0.06,0.38,0.24,0.33,0.01,-0.9
6/26/2018,0.03,-0.02,-0.01,-0.3,-0.06,0.01,0.29
6/27/2018,-0.66,-0.22,0.23,0.03,0.28,0.01,0.11
6/28/2018,0.09,-0.4,-0.17,-0.12,-0.2,0.01,0.17
6/29/2018,0.57,0.02,-0.09,-0.09,0.15,0.01,-0.17
7/2/2018,-0.44,-0.32,0.07,-0.2,-0.3,0.01,0.13
7/3/2018,0.02,0.12,0.1,-0.16,0.3,0.01,-0.47
7/4/2018,0.01,-0.16,0.23,-0.08,0.12,0.01,-0.17
7/5/2018,0.51,-0.55,0.04,-0.05,-0.05,0.01,-0.24
7/6/2018,0.83,0,-0.44,0.04,-0.16,0.01,0.18
7/9/2018,0.84,-0.14,0.09,0.09,-0.16,0.01,0.36
7/10/2018,0.23,-0.35,-0.1,0.19,0.08,0.01,0.02
7/11/2018,-1.15,-0.22,-0.34,-0.06,-0.22,0.01,0.04
7/12/2018,0.71,-0.45,-0.82,0.27,-0.49,0.01,0.44
7/13/2018,0.28,0.01,-0.29,0.35,-0.1,0.01,0.29
7/16/2018,-0.11,-0.1,0.26,-0.07,-0.02,0.01,-0.1
7/17/2018,0.17,-0.12,-0.22,0.09,-0.09,0.01,0.28
7/18/2018,0.3,0.06,0.08,-0.08,-0.08,0.01,0.17
7/19/2018,-0.27,0.33,0.01,-0.03,0.08,0.01,-0.27
7/20/2018,0.22,0.02,-0.17,0.03,-0.14,0.01,0.02
7/23/2018,-0.12,-0.17,0.44,-0.39,0.03,0.01,0.05
7/24/2018,0.4,-0.38,0.31,0.23,-0.12,0.01,-0.32
7/25/2018,0.65,-0.21,-0.58,0.11,-0.27,0.01,0.57
7/26/2018,-0.13,0.39,0.67,-0.11,0.41,0.01,-0.43
7/27/2018,-0.23,-0.09,0.65,0.1,0.46,0.01,-0.83
7/30/2018,-0.38,0.14,1.33,-0.37,0.81,0.01,-1.19
7/31/2018,0.18,-0.24,-0.15,0,0.14,0.01,-0.12
8/1/2018,-0.19,0.12,-0.26,-0.15,-0.37,0.01,0.4
8/2/2018,-0.2,-0.27,-0.68,0.17,-0.44,0.01,0.66
8/3/2018,0.25,-0.58,0.07,0.31,0.15,0.01,-0.43
8/6/2018,0.14,-0.24,-0.25,-0.06,-0.15,0.01,0.32
8/7/2018,0.44,-0.16,0.18,-0.07,-0.09,0.01,0.14
8/8/2018,0.02,0.12,0.06,0.04,0.01,0.01,0.06
8/9/2018,-0.18,0.11,-0.35,0.16,-0.26,0.01,0.26
8/10/2018,-1.05,0.25,-0.19,-0.04,-0.08,0.01,0.49
8/13/2018,-0.6,-0.4,-0.33,0.35,-0.1,0.01,0.1
8/14/2018,0.39,-0.03,-0.12,0.31,0.05,0.01,0.28
8/15/2018,-0.94,-0.03,-0.23,0.34,0,0.01,-0.46
8/16/2018,0.57,-0.59,0.28,-0.17,0.17,0.01,-0.22
8/17/2018,0.43,0.19,0.09,0.03,0.12,0.01,-0.26
8/20/2018,0.42,-0.14,0.18,-0.14,0.14,0.01,0.01
8/21/2018,0.42,0.35,0.12,-0.32,0.03,0.01,0.13
8/22/2018,0.15,0.32,-0.3,-0.21,-0.23,0.01,0.55
8/23/2018,-0.38,0.01,-0.45,0.19,-0.29,0.01,0.52
8/24/2018,0.63,0,-0.34,0.06,-0.26,0.01,0.29
8/27/2018,0.9,-0.13,-0.22,0.11,-0.31,0.01,0.07
8/28/2018,0.04,-0.11,-0.11,0.04,-0.02,0.01,0.09
8/29/2018,0.43,-0.17,-0.37,-0.01,-0.21,0.01,0.28
8/30/2018,-0.4,0.42,-0.49,0.19,-0.21,0.01,0.44
8/31/2018,-0.4,0.27,-0.43,0.05,-0.24,0.01,0.45
9/3/2018,-0.09,-0.31,0.03,-0.09,0.04,0.01,0.12
9/4/2018,-0.43,-0.11,-0.15,-0.08,-0.2,0.01,0.42
9/5/2018,-0.57,0.21,0.69,0.05,0.48,0.01,-0.97
9/6/2018,-0.4,-0.14,0.18,0.08,0.1,0.01,-0.18
9/7/2018,-0.39,-0.15,-0.08,-0.03,0.04,0.01,0.01
9/10/2018,0.31,-0.1,-0.13,0.02,0.1,0.01,-0.03
9/11/2018,0.27,-0.35,-0.25,0.08,-0.31,0.01,0.68
9/12/2018,0.21,-0.19,-0.09,0.08,0.13,0.01,-0.24
9/13/2018,0.41,-0.32,-0.04,0.03,-0.1,0.01,-0.06
9/14/2018,0.15,0.17,0.01,-0.07,-0.09,0.01,-0.11
9/17/2018,-0.23,0.17,0.62,0.08,0.52,0.01,-0.83
9/18/2018,0.54,-0.07,0.01,-0.08,0.03,0.01,0.18
9/19/2018,0.31,0,0.68,-0.33,0.17,0.01,-0.85
9/20/2018,0.82,-0.21,0.05,-0.16,-0.09,0.01,-0.21
9/21/2018,0.13,-0.06,0.28,0.04,0.32,0.01,-0.27
9/24/2018,-0.37,0.05,-0.27,-0.1,-0.23,0.01,0.82
9/25/2018,0.2,0.19,-0.2,-0.15,-0.01,0.01,0.84
9/26/2018,-0.13,0.01,-0.5,0.41,-0.11,0.01,0.24
9/27/2018,-0.24,-0.55,-0.25,0.11,-0.15,0.01,0.18
9/28/2018,-0.21,0.32,-0.34,0.29,-0.08,0.01,0.46
10/1/2018,0.1,-0.57,-0.08,0.2,-0.1,0.01,0.11
10/2/2018,-0.34,-0.35,0.59,0.01,0.34,0.01,-0.56
10/3/2018,-0.15,-0.17,0.18,-0.33,-0.04,0.01,0.04
10/4/2018,-0.72,0.16,1.15,-0.3,0.72,0.01,-0.8
10/5/2018,-0.64,-0.19,0.26,-0.24,0.34,0.01,-0.06
10/8/2018,-0.47,-0.14,0.66,0.2,0.49,0.01,-0.66
10/9/2018,-0.27,-0.54,0.3,-0.31,0.13,0.01,0.34
10/10/2018,-2.29,1.04,1.1,-0.31,0.93,0.01,-1.3
10/11/2018,-1.94,0.02,-0.23,0.11,-0.15,0.01,0
10/12/2018,0.74,-0.34,-1.56,0.66,-0.94,0.01,1.26
10/15/2018,-0.38,0.19,0.5,-0.16,0.43,0.01,-0.53
10/16/2018,1.69,-0.44,-0.79,0.09,-0.48,0.01,0.63
10/17/2018,-0.18,0.11,-0.21,0.02,-0.15,0.01,0.02
10/18/2018,-1.14,0.25,0.23,-0.09,0.25,0.01,0.09
10/19/2018,-0.15,-0.68,0.35,0.17,0.35,0.01,-0.21
10/22/2018,-0.44,0.08,-0.61,0.55,-0.32,0.01,0.54
10/23/2018,-1.08,-0.44,-0.04,0.11,0.03,0.01,-0.22
10/24/2018,-2.22,0.64,0.38,0.36,0.74,0.01,-0.52
10/25/2018,0.69,-1.34,-0.21,-0.08,-0.77,0.01,0.58
10/26/2018,-1.08,0.4,0.71,-0.44,0.52,0.01,-0.56
10/29/2018,-0.38,-0.11,1.22,-0.38,0.93,0.01,-1.09
10/30/2018,1.01,-0.07,-0.26,0.35,0.09,0.01,0.19
10/31/2018,1.29,-0.07,-1.02,0.12,-0.91,0.01,0.84
11/1/2018,1.11,0.55,-0.54,-0.29,-0.36,0.01,-0.55
11/2/2018,-0.01,0.74,-0.01,-0.19,-0.07,0.01,-0.5
11/5/2018,0.04,-0.35,0.55,-0.12,0.48,0.01,-0.14
11/6/2018,0.45,-0.15,0.07,-0.05,0.09,0.01,0.06
11/7/2018,1.43,-0.66,-0.92,0.28,-0.57,0.01,1.04
11/8/2018,-0.15,0.06,0.02,0.08,0.14,0.01,0.3
11/9/2018,-0.89,-0.08,0.28,0.27,0.46,0.01,-0.07
11/12/2018,-1.68,0.09,0.79,0.17,0.72,0.01,-0.24
11/13/2018,-0.06,-0.4,-0.13,0.07,-0.04,0.01,-0.58
11/14/2018,-0.49,-0.04,0.34,0.13,0.13,0.01,-0.66
11/15/2018,0.52,-0.26,-0.44,-0.17,-0.31,0.01,0.57
11/16/2018,0.29,-0.01,0.13,-0.3,0.17,0.01,0.09
11/19/2018,-1.11,0.51,1.11,0.01,0.86,0.01,-1.11
11/20/2018,-1.75,0.02,0.05,-0.29,0.13,0.01,-0.3
11/21/2018,0.58,-0.07,0.01,-0.23,-0.12,0.01,-0.29
11/22/2018,0.01,0.35,-0.26,0.19,-0.17,0.01,0.04
11/23/2018,-0.4,0.29,-0.44,0.07,0,0.01,-0.09
11/26/2018,1.12,-0.85,-0.07,-0.09,-0.5,0.01,-0.17
11/27/2018,-0.04,-0.26,-0.06,0.3,0.07,0.01,0.27
11/28/2018,1.68,-0.18,-1.12,0.4,-0.8,0.01,0.64
11/29/2018,0.07,0.19,-0.21,-0.12,-0.1,0.01,0.24
11/30/2018,0.22,-0.13,-0.43,0.34,-0.21,0.01,0.21
12/3/2018,1.27,-0.19,-0.44,0.09,-0.48,0.01,0.29
12/4/2018,-2.44,0.19,0.06,-0.08,0.53,0.01,0.54
12/5/2018,-0.39,-0.23,0.13,0.09,0.04,0.01,0.02
12/6/2018,-1.02,-0.16,-0.46,0.19,-0.26,0.01,0.72
12/7/2018,-1.14,0.61,0.78,-0.33,0.54,0.01,-0.1
12/10/2018,-0.87,-1.01,-0.54,0.02,-0.25,0.01,0.84
12/11/2018,0.04,-0.47,-0.32,0.16,-0.16,0.01,0.47
12/12/2018,1.2,0.28,-0.12,-0.15,-0.11,0.01,-0.19
12/13/2018,-0.12,-0.34,0.01,0.26,-0.04,0.01,0.06
12/14/2018,-1.6,0.19,0.75,-0.42,0.43,0.01,-0.04
12/17/2018,-1.34,0.22,0.74,-0.05,0.4,0.01,-0.36
12/18/2018,-0.38,-0.42,-0.22,0.31,-0.35,0.01,-0.09
12/19/2018,-0.87,0.13,0.1,-0.02,0.21,0.01,0.48
12/20/2018,-1.41,-0.14,0.72,-0.02,0.16,0.01,0
12/21/2018,-1.71,-0.07,0.5,-0.05,0.29,0.01,-0.02
12/24/2018,-1.32,1.14,-0.02,-0.25,-0.03,0.01,-0.18
12/25/2018,-0.59,-0.75,0.2,-0.24,-0.04,0.01,0.2
12/26/2018,2.61,-1.11,-1.04,0.34,-0.82,0.01,0.49
12/27/2018,0.92,0.55,-0.31,0.38,0.05,0.01,-0.08
12/28/2018,0.57,0.52,0.34,-0.47,0.1,0.01,-0.35
12/31/2018,0.78,0.01,-0.33,0.05,-0.16,0.01,0.27
1/1/2019,-0.02,-0.02,0,0,0,0.01,0
1/2/2019,-0.16,0.41,0.41,-0.09,0.19,0.01,-0.91
1/3/2019,-1.28,1.1,1.08,-0.41,0.98,0.01,-0.32
1/4/2019,2.51,-1.26,-0.26,-0.2,-0.4,0.01,-0.56
1/7/2019,1.03,0.92,-0.71,0.17,-0.4,0.01,-0.53
1/8/2019,0.8,-0.08,-0.39,0.13,-0.2,0.01,-0.16
1/9/2019,1.01,0.27,-0.13,0.09,-0.19,0.01,-0.55
1/10/2019,0.1,-0.38,0.1,-0.15,0.11,0.01,-0.13
1/11/2019,-0.01,0.13,0.06,0.03,-0.01,0.01,-0.17
1/14/2019,-0.46,-0.03,0.48,-0.02,0.17,0.01,-0.34
1/15/2019,0.66,-0.39,-0.64,0,-0.48,0.01,0.46
1/16/2019,0.16,-0.12,0.38,-0.3,-0.1,0.01,-0.33
1/17/2019,0.5,-0.08,-0.33,0.18,-0.11,0.01,0.13
1/18/2019,1.13,-0.57,-0.07,0.11,-0.08,0.01,-0.71
1/21/2019,0.05,0.12,0.13,-0.07,0.03,0.01,-0.21
1/22/2019,-1.08,0.22,0.18,0.07,0.21,0.01,0.67
1/23/2019,0.05,-0.2,-0.11,0.23,0.03,0.01,0.5
1/24/2019,0.13,0.18,0.04,0,-0.08,0.01,-0.63
1/25/2019,1.05,0.08,-0.09,-0.22,-0.33,0.01,-1.12
1/28/2019,-0.67,0.26,0.16,0.16,0.09,0.01,-0.06
1/29/2019,0,-0.02,0.29,0.03,0.37,0.01,0.17
1/30/2019,1.14,-0.79,-0.54,0.12,-0.7,0.01,0.01
1/31/2019,0.63,0.08,-0.74,0.32,-0.25,0.01,0.42
2/1/2019,0.08,-0.25,-0.02,-0.17,0.09,0.01,-0.11
2/4/2019,0.44,0.27,-0.51,0.2,-0.36,0.01,-0.03
2/5/2019,0.59,-0.4,-0.35,0.32,-0.13,0.01,-0.01
2/6/2019,-0.25,0.04,0.11,-0.07,0.15,0.01,-0.4
2/7/2019,-1,0.15,-0.07,0.3,0.07,0.01,0.75
2/8/2019,-0.34,-0.31,-0.33,-0.14,-0.15,0.01,1.03
2/11/2019,0.1,0.05,0.03,-0.13,-0.04,0.01,0
2/12/2019,1.25,-0.02,-0.16,0.09,-0.24,0.01,-0.53
2/13/2019,0.27,0.01,-0.08,0.12,-0.03,0.01,-0.42
2/14/2019,-0.06,0.32,-0.23,0.17,-0.13,0.01,0.28
2/15/2019,0.87,-0.31,0.43,-0.35,0.3,0.01,-0.33
2/18/2019,0.3,0.33,0.03,-0.04,0,0.01,-0.32
2/19/2019,0.21,0.13,0.26,0.02,0.09,0.01,0.08
2/20/2019,0.33,-0.03,0.23,-0.05,0,0.01,-0.35
2/21/2019,-0.28,0.14,-0.18,0.2,-0.02,0.01,0.4
2/22/2019,0.47,0.03,-0.62,0.23,-0.39,0.01,0.16
2/25/2019,0.24,-0.02,-0.33,-0.23,-0.17,0.01,-0.53
2/26/2019,0.05,-0.07,-0.17,0.16,-0.14,0.01,0.04
2/27/2019,-0.07,0.1,-0.01,-0.3,-0.01,0.01,0.23
2/28/2019,-0.28,-0.06,-0.06,-0.13,0.21,0.01,0.32
3/1/2019,0.51,-0.12,-0.55,0.04,-0.28,0.01,-0.2
3/4/2019,-0.15,0.24,-0.33,0.23,-0.2,0.01,-0.45
3/5/2019,-0.21,-0.22,-0.1,-0.02,-0.1,0.01,0.44
3/6/2019,-0.54,-0.34,0,0.32,0.02,0.01,0.15
3/7/2019,-0.9,-0.08,-0.04,-0.07,0.19,0.01,0.95
3/8/2019,-0.45,-0.28,-0.01,-0.14,-0.15,0.01,0.59
3/11/2019,1.12,-0.23,-0.27,-0.07,-0.36,0.01,0.01
3/12/2019,0.37,0.11,0.02,-0.14,-0.03,0.01,-0.14
3/13/2019,0.6,-0.2,-0.13,-0.08,-0.03,0.01,0.13
3/14/2019,-0.09,-0.39,0.08,-0.17,0.03,0.01,0.17
3/15/2019,0.63,-0.12,-0.16,0.03,-0.15,0.01,-0.16
3/18/2019,0.49,0.13,0.24,0.02,0.1,0.01,-0.33
3/19/2019,0.08,-0.21,-0.3,0.07,-0.11,0.01,0.01
3/20/2019,-0.25,0.24,-0.43,0.03,-0.25,0.01,0.49
3/21/2019,0.54,-0.4,-0.55,0.31,-0.31,0.01,0.26
3/22/2019,-1.63,0.27,0.04,0.55,0.14,0.01,0.35
3/25/2019,-0.41,-0.3,-0.04,-0.07,0.07,0.01,0.61
3/26/2019,0.73,0.11,0.06,0,0.2,0.01,-0.12
3/27/2019,-0.24,0.25,0.21,0.28,0.08,0.01,-0.24
3/28/2019,-0.02,-0.33,-0.48,0.04,-0.13,0.01,0.33
3/29/2019,0.62,-0.19,-0.51,0.14,-0.21,0.01,-0.13
4/1/2019,1.16,-0.25,0.66,-0.18,0.03,0.01,-0.97
4/2/2019,0.06,-0.19,0,-0.24,-0.17,0.01,-0.16
4/3/2019,0.5,0.18,-0.19,0.16,-0.21,0.01,-0.3
4/4/2019,0,0.03,0.41,0.16,0.15,0.01,-0.76
4/5/2019,0.34,0.09,0.02,-0.15,0.08,0.01,-0.42
4/8/2019,0.13,-0.04,-0.03,0.21,-0.01,0.01,0.06
4/9/2019,-0.47,-0.08,-0.1,0.01,-0.08,0.01,0.38
4/10/2019,0.31,0.21,-0.18,0.1,-0.08,0.01,0.09
4/11/2019,-0.09,-0.23,0.11,0.11,0.03,0.01,-0.23
4/12/2019,0.55,-0.22,0.16,0.18,-0.11,0.01,-0.66
4/15/2019,0.16,0.22,-0.03,0.08,0,0.01,-0.03
4/16/2019,0.14,-0.06,0.12,0.01,-0.12,0.01,-0.6
4/17/2019,-0.09,-0.12,0.53,0.35,0.08,0.01,-0.98
4/18/2019,-0.15,-0.5,-0.13,0.25,-0.13,0.01,0.01
4/19/2019,0.04,0.09,-0.11,0.03,-0.06,0.01,-0.09
4/22/2019,0.05,-0.22,-0.2,-0.18,-0.22,0.01,0.18
4/23/2019,0.58,-0.03,-0.49,0.05,-0.19,0.01,0.39
4/24/2019,-0.44,0.12,-0.55,0.24,-0.1,0.01,0.6
4/25/2019,-0.1,0,-0.31,0,-0.28,0.01,0.6
4/26/2019,0.39,-0.08,-0.18,-0.2,-0.06,0.01,0.17
4/29/2019,0.23,0.01,0.25,-0.36,0.01,0.01,-0.41
4/30/2019,0.09,-0.11,-0.02,0.15,0.37,0.01,0.49
5/1/2019,-0.52,0.15,-0.15,0.16,-0.1,0.01,0.06
5/2/2019,-0.31,0.13,-0.05,-0.16,0.12,0.01,0.21
5/3/2019,0.89,0.12,-0.2,-0.05,-0.29,0.01,-0.02
5/6/2019,-0.56,0.14,-0.08,-0.13,0.22,0.01,0.34
5/7/2019,-1.34,0.52,0.02,0.17,0.04,0.01,0.71
5/8/2019,-0.27,-0.33,-0.22,0.03,0.05,0.01,0.24
5/9/2019,-0.64,-0.24,0.08,-0.05,0.14,0.01,0.41
5/10/2019,0.33,0.01,0,-0.07,0.14,0.01,0.32
5/13/2019,-1.93,0.33,0.55,0.21,0.54,0.01,0.83
5/14/2019,0.62,-0.3,-0.14,-0.19,-0.03,0.01,0
5/15/2019,0.53,-0.17,-0.68,0.28,-0.47,0.01,0.32
5/16/2019,0.71,-0.64,-0.25,-0.09,-0.07,0.01,0.48
5/17/2019,-0.46,0.12,-0.07,0.24,0.13,0.01,0.39
5/20/2019,-0.53,-0.01,0.63,-0.04,0.49,0.01,0.07
5/21/2019,0.56,-0.31,-0.15,-0.21,-0.17,0.01,-0.39
5/22/2019,-0.27,-0.04,-0.58,0.18,-0.06,0.01,0.73
5/23/2019,-1.09,0.14,-0.24,0.25,0.24,0.01,0.75
5/24/2019,0.4,0.2,0.25,-0.3,-0.05,0.01,0.06
5/27/2019,0.04,0.01,0.01,0.02,0.05,0.01,0.04
5/28/2019,-0.49,0.51,-0.59,0.21,-0.31,0.01,0.44
5/29/2019,-0.95,0.02,0.35,-0.11,0.03,0.01,-0.15
5/30/2019,0.11,-0.27,-0.17,0.05,-0.02,0.01,0.47
5/31/2019,-0.91,0.48,-0.12,0.07,0.19,0.01,0.56
6/3/2019,0.02,-0.25,1.21,-0.3,0.99,0.01,-0.35
6/4/2019,1.5,-0.4,0.35,-0.16,-0.04,0.01,-0.99
6/5/2019,0.59,-0.32,-0.73,0.37,-0.27,0.01,0.88
6/6/2019,0.42,-0.63,-0.23,0.3,-0.08,0.01,0.57
6/7/2019,1.04,-0.18,-0.76,0.3,-0.44,0.01,0.28
6/10/2019,0.47,-0.03,-0.06,0.12,-0.2,0.01,-0.33
6/11/2019,0.23,-0.01,0.21,0.21,0.14,0.01,-0.43
6/12/2019,-0.38,0.21,-0.6,0.3,0.07,0.01,0.9
6/13/2019,0.2,-0.08,0.19,-0.11,0.01,0.01,-0.34
6/14/2019,-0.4,-0.15,-0.02,0.23,0.07,0.01,0.51
6/17/2019,-0.02,-0.02,-0.47,-0.24,-0.35,0.01,0.19
6/18/2019,0.94,-0.66,0.15,-0.18,-0.01,0.01,-0.43
6/19/2019,0.58,0.25,-0.06,-0.11,0.07,0.01,-0.04
6/20/2019,0.96,-0.06,-0.4,0.21,-0.19,0.01,0
6/21/2019,-0.18,-0.1,0.27,-0.07,0.01,0.01,-0.24
6/24/2019,-0.13,-0.24,-0.04,0.27,-0.15,0.01,0.51
6/25/2019,-0.69,0.26,0.47,-0.22,0.42,0.01,0.08
6/26/2019,-0.18,-0.17,0.29,0.03,-0.08,0.01,-1.1
6/27/2019,0.52,0.59,-0.08,-0.24,-0.1,0.01,-0.51
6/28/2019,0.52,0.16,0.13,-0.31,0.1,0.01,-0.4
7/1/2019,0.57,-0.17,0.04,0.13,-0.03,0.01,-0.07
7/2/2019,0.32,-0.24,-0.45,0.24,-0.09,0.01,0.81
7/3/2019,0.62,-0.34,-0.22,-0.16,0,0.01,0.14
7/4/2019,0.12,0.19,0.16,-0.08,0.08,0.01,-0.12
7/5/2019,-0.43,0.1,0.41,-0.11,-0.02,0.01,-0.4
7/8/2019,-0.6,-0.25,-0.03,0.12,-0.08,0.01,0.44
7/9/2019,-0.1,-0.47,-0.31,-0.3,-0.19,0.01,0.27
7/10/2019,0.35,0.03,-0.21,0.26,-0.04,0.01,0.15
7/11/2019,0.14,-0.12,0.1,0.02,-0.19,0.01,0.1
7/12/2019,0.41,0.06,0.28,0.29,0.03,0.01,-0.39
7/15/2019,0,-0.27,-0.42,0.13,-0.06,0.01,0.35
7/16/2019,-0.33,-0.02,0.07,0.12,-0.01,0.01,-0.2
7/17/2019,-0.41,0.05,-0.4,-0.19,-0.1,0.01,0.75
7/18/2019,0.12,-0.46,-0.14,-0.27,0.18,0.01,0.29
7/19/2019,-0.25,0.51,0.27,0.22,0.11,0.01,-0.32
7/22/2019,0.06,-0.26,-0.2,0.12,-0.17,0.01,0.08
7/23/2019,0.51,-0.24,0.37,0.26,0.17,0.01,-0.88
7/24/2019,0.42,0.23,0.26,-0.03,-0.2,0.01,-0.51
7/25/2019,-0.53,0.01,-0.06,0.16,0.1,0.01,0.46
7/26/2019,0.41,-0.3,-0.26,-0.31,-0.34,0.01,-0.17
7/29/2019,-0.22,-0.15,-0.3,0.24,0.29,0.01,0.45
7/30/2019,-0.38,0.71,0.26,-0.18,0.1,0.01,-0.35
7/31/2019,-0.91,0.21,0.16,-0.02,0.15,0.01,-0.18
8/1/2019,-0.42,-0.01,-0.91,-0.07,-0.16,0.01,1.14
8/2/2019,-1.14,-0.02,-0.14,0.17,0.02,0.01,0.57
8/5/2019,-2.4,0.5,0.4,-0.16,0.51,0.01,0.26
8/6/2019,0.44,-0.66,-0.42,0.02,-0.1,0.01,0.46
8/7/2019,0.15,-0.11,-0.73,0.23,-0.18,0.01,0.53
8/8/2019,1.56,-0.48,-0.44,0.05,-0.34,0.01,0.17
8/9/2019,-0.59,0.07,-0.11,-0.1,-0.01,0.01,0.45
8/12/2019,-0.83,0.29,-0.16,0.15,0.14,0.01,0.44
8/13/2019,0.57,-1.01,-0.44,0.27,-0.19,0.01,-0.1
8/14/2019,-2.11,1,-0.06,-0.04,0.18,0.01,0.86
8/15/2019,-0.2,-0.77,-0.02,-0.05,-0.11,0.01,0.69
8/16/2019,1.2,-0.29,0.13,-0.19,-0.08,0.01,-0.66
8/19/2019,1.03,-0.1,0.19,0.22,0.08,0.01,-0.6
8/20/2019,-0.41,0.67,-0.42,0.13,-0.13,0.01,0.63
8/21/2019,0.63,-0.46,-0.39,0.12,-0.25,0.01,-0.15
8/22/2019,-0.16,0.09,0.43,0.01,0.32,0.01,-0.25
8/23/2019,-1.48,0.83,-0.02,-0.22,0.03,0.01,0.87
8/26/2019,0.2,-0.88,-0.29,0.11,-0.12,0.01,0.1
8/27/2019,0.01,-0.07,-0.27,0.31,0.08,0.01,0.67
8/28/2019,0.27,-0.19,0.41,0.03,0.13,0.01,-0.4
8/29/2019,0.95,-0.45,0.24,0.05,-0.07,0.01,-0.63
8/30/2019,0.27,0.31,0.21,0.19,0.04,0.01,-0.14
9/2/2019,-0.09,-0.21,-0.07,0.06,0.05,0.01,0.1
9/3/2019,-0.47,0.13,0.07,0.03,0.16,0.01,0.5
9/4/2019,1.07,-0.45,0.14,-0.07,-0.07,0.01,-0.31
9/5/2019,1.15,0.06,0.35,0.32,-0.13,0.01,-1.54
9/6/2019,0.1,-0.12,0.09,0.07,0.13,0.01,-0.29
9/9/2019,0.11,0.67,1.54,-0.02,0.41,0.01,-2.47
9/10/2019,0.12,0.43,1.61,-0.6,0.62,0.01,-2.84
9/11/2019,0.79,0.4,0.25,-0.27,0.24,0.01,-0.9
9/12/2019,0.33,-0.28,0.01,0,-0.04,0.01,0.44
9/13/2019,0.27,0.32,0.67,-0.15,0.15,0.01,-0.97
9/16/2019,-0.46,0.48,0.33,-0.12,0.05,0.01,-0.81
9/17/2019,0.24,-0.35,-0.77,0.22,-0.23,0.01,1.58
9/18/2019,-0.22,-0.38,-0.3,0.17,0.02,0.01,0.72
9/19/2019,0.23,0.11,-0.22,0.04,0.01,0.01,0.43
9/20/2019,-0.24,0.38,0.21,-0.38,0.06,0.01,0.13
9/23/2019,-0.25,-0.04,0.05,0.19,0.12,0.01,0.45
9/24/2019,-0.45,0.16,-0.14,0.31,0.27,0.01,1.09
9/25/2019,-0.11,-0.39,0.24,0.06,0.03,0.01,-0.5
9/26/2019,-0.15,-0.3,0.01,0.19,0.07,0.01,0.58
9/27/2019,-0.22,-0.03,0.45,0.04,0.34,0.01,-0.62
9/30/2019,0.13,-0.38,-0.45,0.32,-0.15,0.01,-0.05
10/1/2019,-0.82,0.44,-0.21,0.34,-0.05,0.01,0.49
10/2/2019,-1.66,0.95,-0.1,-0.26,-0.07,0.01,0.53
10/3/2019,0.24,-0.72,-0.69,-0.07,-0.24,0.01,0.39
10/4/2019,1.06,-0.47,-0.34,0.2,-0.11,0.01,0.55
10/7/2019,-0.16,0.06,-0.11,0.03,-0.12,0.01,0
10/8/2019,-1.12,0.62,0.09,0.23,0.06,0.01,0.41
10/9/2019,0.52,-0.62,-0.09,0.09,-0.14,0.01,0.33
10/10/2019,0.64,-0.38,0.54,0.02,0.17,0.01,-0.43
10/11/2019,1.35,-0.13,0.47,0.02,0.21,0.01,-1.02
10/14/2019,-0.19,-0.02,-0.17,-0.06,-0.14,0.01,0.05
10/15/2019,0.97,-0.05,0,-0.13,-0.38,0.01,-0.18
10/16/2019,0.05,0.37,0.19,0.02,0.14,0.01,-0.26
10/17/2019,0.32,0.33,-0.11,-0.09,-0.16,0.01,-0.1
10/18/2019,-0.26,0.23,0.59,-0.04,0.23,0.01,0
10/21/2019,0.54,-0.02,0.28,0.06,0.03,0.01,-0.6
10/22/2019,-0.23,0.21,0.43,0.08,0.33,0.01,-0.79
10/23/2019,0.2,0.01,0.28,0.01,0.11,0.01,-0.53
10/24/2019,0.26,-0.32,-0.57,0.15,-0.36,0.01,0.77
10/25/2019,0.31,0.15,-0.12,0.26,-0.07,0.01,-0.25
10/28/2019,0.45,-0.09,-0.17,0.07,-0.23,0.01,-0.11
10/29/2019,0.02,0.28,0.32,-0.23,0.2,0.01,0.04
10/30/2019,0.3,-0.28,-0.78,0.15,-0.1,0.01,0.78
10/31/2019,-0.22,0.19,-0.22,0.1,0,0.01,0.35
11/1/2019,0.84,-0.04,0.2,-0.07,-0.09,0.01,-0.6
11/4/2019,0.39,-0.11,0.74,0.04,0.13,0.01,-1.45
11/5/2019,0.05,0.24,0.56,-0.02,0.15,0.01,-0.85
11/6/2019,0.01,-0.31,0.12,-0.04,0.16,0.01,0.19
11/7/2019,0.31,0.03,0.2,0.14,-0.02,0.01,-0.66
11/8/2019,0.07,-0.02,-0.22,-0.12,-0.05,0.01,-0.01
11/11/2019,-0.08,0.26,-0.32,0.21,0.01,0.01,0.58
11/12/2019,0.17,-0.1,0.04,-0.14,-0.08,0.01,0.28
11/13/2019,-0.17,-0.21,-0.67,0.21,-0.16,0.01,1.04
